LocationID,SystemID,LocationName,BillingCode,ServiceDescription,GrossCharge,DeidentifiedMaximumCharge,DeidentifiedMinimumCharge,DerivedContractedRate,DiscountedCashPrice,AetnaBetterHealthMedicaidHMO,AetnaCommercialHMOPOS,AetnaCommercialPPOOpenAccess,AetnaMedicaidHMO,AetnaMedicareAdvantageHMO,AetnaMedicareMedicareAdvantageHMO,AmbetterMedicaidHMO,BCBSCommercialHMOPOS,BlueCrossBlueShieldCommercialHMOPOS,BlueCrossBlueShieldCommercialPPOOpenAccess,BlueCrossBlueShieldIPACommercialHMOPOS,BlueCrossBlueShieldMedicaidMedicaidHMO,BlueCrossBlueShieldMedicareMedicareAdvantageHMO,CignaCommercialHMOPOS,CignaCommercialPPOOpenAccess,CignaMedicareAdvantageHMO,CountyCareMedicaidHMO,GEHACommercialHMOPOS,GenericCommercialother,HumanaCommercialHMOPOS,HumanaCommercialHMOPOS2nd,HumanaCommercialPPOOpenAccess,HumanaMedicareMedicareAdvantageHMO,IllinicareMedicaidHMO,MedicaidHMOOutofState,MedicaidMedicaid,MedicareAdvantageHMO,MedicareMedicare,MeridianMedicaidHMO,MolinaMedicaidHMO,OptumCommercialPPOOpenAccess,PhysiciansMutualCommercialother,TricareCommercialHMOPOS,Type,UHCCommercialother,UMRCommercialPPOOpenAccess,UMRCommercialPPOOpenAccess2nd,UnitedHealhCareCommercialOther,UnitedHealthCareCommercialHMOPOS,UnitedHealthCareCommercialPPOOpenAccess,UnitedHealthCareMedicaidMedicaidHMO,UnitedHealthCareMedicaidMedicaidHMO2nd,UnitedHealthCareMedicareAdvantageHMO,UnitedHealthCareMedicareMedicareAdvantageHMO,WellcareMedicareMedicareAdvantageHMO,WorkersComp
15,2,Loyola University Medical Center,350,INGUINAL & FEMORAL HERNIA PROCEDURES WITH COMORBITY,58209.73,0,0,0,19209.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,351,INGUINAL & FEMORAL HERNIA PROCEDURES WITH COMPLICATION,29859.15,0,0,0,9853.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,353,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL WITH COMORBITY,100575.41,21541.74,14252.66,17897.2,33189.89,,,,,,,,,,,,21541.74,,,,,,,,,,,14252.66,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,354,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL WITH COMPLICATION,70556.09,0,0,0,23283.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,355,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL WITHOUT COMPLICATION/COMORBITY,70267.14,0,0,0,23188.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH COMORBITY,151672.38,31702.96,31702.96,31702.96,50051.89,,,,,,,,,,,,,,,,,,,,,,,31702.96,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH COMPLICATION,75804.33,24323.3,5305.47,14814.39,25015.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305.47,,,24323.3,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT COMPLICATION/COMORBITY,59929.15,593.59,593.59,593.59,19776.62,,,,,,,,,,,,,,,,,,,,,,,593.59,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,368,MAJOR ESOPHAGEAL DISORDERS WITH COMORBITY,84980.61,14702.71,14702.71,14702.71,28043.6,,,,,,,,,,,,,,,,,,,,,,,14702.71,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,369,MAJOR ESOPHAGEAL DISORDERS WITH COMPLICATION,40607.03,0,0,0,13400.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,371,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITH COMORBITY,89654.71,13895.07,11592.03,12743.55,29586.05,,,,,,,,,,,,,,,,,,,,,,,13895.07,,,,,11592.03,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITH COMPLICATION,50018.85,6074.95,6074.95,6074.95,16506.22,,,,,,,,,,,,,,,,,,,,,,,6074.95,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,373,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITHOUT COMPLICATION/COMORBITY,31600.75,0,0,0,10428.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,374,DIGESTIVE MALIGNANCY WITH COMORBITY,63761.16,15457.9,13668.81,14563.36,21041.18,,,,,,,,,,,,,,,,,,,,,,,15457.9,,,,,13668.81,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,375,DIGESTIVE MALIGNANCY WITH COMPLICATION,52680.56,9477.74,9275.27,9376.51,17384.58,,,,,,,,,,,,,,,,,,,,,,,9275.27,,,,,,,,,,,Inpatient,,,,,,,,,,9477.74,,
15,2,Loyola University Medical Center,376,DIGESTIVE MALIGNANCY WITHOUT COMPLICATION/COMORBITY,52461.83,0,0,0,17312.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,377,G.I. HEMORRHAGE WITH COMORBITY,81804.6,21768,13036.8,15425.19,26995.52,,,,,,,,,,,,13036.8,,,,,,,,,,,13989.91,,,,,15087.16,,13244.09,,,,Inpatient,,,,,,,,,,21768,,
15,2,Loyola University Medical Center,378,G.I. HEMORRHAGE WITH COMPLICATION,47774.99,28618.57,6788.97,15127.92,15765.75,,,,,,,,,,,,,,,,,,,,,,,6788.97,,,,,9976.23,,,,,,Inpatient,,,,,,28618.57,,,,,,
15,2,Loyola University Medical Center,379,G.I. HEMORRHAGE WITHOUT COMPLICATION/COMORBITY,39781.62,0,0,0,13127.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,380,COMPLICATED PEPTIC ULCER WITH COMORBITY,104481.9,0,0,0,34479.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,381,COMPLICATED PEPTIC ULCER WITH COMPLICATION,98065.95,8383.43,1276.85,4045.91,32361.76,,,,,,,,,,,,,,,,,,,,,,,1276.85,,,,,2477.45,,,,,,Inpatient,,,,,,8383.43,,,,,,
15,2,Loyola University Medical Center,382,COMPLICATED PEPTIC ULCER WITHOUT COMPLICATION/COMORBITY,24971.71,0,0,0,8240.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,383,UNCOMPLICATED PEPTIC ULCER WITH COMORBITY,38413.31,0,0,0,12676.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,384,UNCOMPLICATED PEPTIC ULCER WITHOUT COMORBITY,44656.73,0,0,0,14736.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,385,INFLAMMATORY BOWEL DISEASE WITH COMORBITY,42972.76,0,0,0,14181.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,386,INFLAMMATORY BOWEL DISEASE WITH COMPLICATION,48958.58,0,0,0,16156.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,387,INFLAMMATORY BOWEL DISEASE WITHOUT COMPLICATION/COMORBITY,47253.31,0,0,0,15593.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,388,G.I. OBSTRUCTION WITH COMORBITY,64280.58,14972.51,14972.51,14972.51,21212.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,14972.51,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,389,G.I. OBSTRUCTION WITH COMPLICATION,37237.36,8357.72,5076.82,6717.27,12288.33,,,,,,,,,,,,,,,,,,,,,,,5076.82,,,,,8357.72,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,390,G.I. OBSTRUCTION WITHOUT COMPLICATION/COMORBITY,34007.46,0,0,0,11222.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,391,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS WITH COMORBITY",59724.85,12406.4,9635.25,11020.83,19709.2,,,,,,,,,,,,,,,,,,,,,,,9635.25,,,,,12406.4,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,392,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS WITHOUT COMORBITY",34994.47,11360.64,6105.48,8426.11,11548.18,,,,,,,,,,,,,,,,,,,,,,,6105.48,,,,,7812.2,,,,,,Inpatient,,,,,,11360.64,,,,,,
15,2,Loyola University Medical Center,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH COMORBITY,97917.46,14872.71,10773.68,12678.35,32312.76,,,,,,,,,,,,,,,,,,,,,,,10773.68,,,,,14872.71,,,,,,Inpatient,,,,,,12388.66,,,,,,
15,2,Loyola University Medical Center,394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH COMPLICATION,49622.62,9476.33,7275.79,8240.47,16375.46,,,,,,7275.79,,,,,,,,,,,,,,,,,7318.87,,,,,9476.33,,,,,,Inpatient,,,,,,,,,,8890.88,,
15,2,Loyola University Medical Center,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT COMPLICATION/COMORBITY,27395.23,1523.7,1523.7,1523.7,9040.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.7,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,405,"PANCREAS, LIVER & SHUNT PROCEDURES WITH COMORBITY",216794.89,50106.88,7062.34,29449.63,71542.31,,,,,,,,,,,,,,,,,,,,,,,31179.67,,,,,7062.34,,,,,,Inpatient,,,,,,,,,,50106.88,,
15,2,Loyola University Medical Center,406,"PANCREAS, LIVER & SHUNT PROCEDURES WITH COMPLICATION",107517.35,6737.72,1050,3893.86,35480.73,,,,,,,,,,,,,,,,,,,,,,,1050,,,,,6737.72,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,407,"PANCREAS, LIVER & SHUNT PROCEDURES WITHOUT COMPLICATION/COMORBITY",66727.8,0,0,0,22020.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,408,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST WITH OR WITHOUT C.D.E. WITH COMORBITY,96908.81,1436.11,1436.11,1436.11,31979.91,,,,,,,,,,,,,,,,,,,,,,,1436.11,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,409,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST WITH OR WITHOUT C.D.E. WITH COMPLICATION,83631.81,0,0,0,27598.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH COMORBITY,172882.16,0,0,0,57051.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH COMPLICATION,86950.31,19843.2,19843.2,19843.2,28693.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,19843.2,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH COMORBITY,77300.9,23574.45,23574.45,23574.45,25509.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,23574.45,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH COMPLICATION,71699.34,34176.21,12756.35,23466.28,23660.78,,,34176.21,,,,,,,,,,,,,,,,,,,,12756.35,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT COMPLICATION/COMORBITY,64762.24,9843.61,9843.61,9843.61,21371.54,,,,,,,,,,,,,,,,,,,,,,,9843.61,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,420,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH COMORBITY,38028.69,23448.54,23448.54,23448.54,12549.47,,23448.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,421,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH COMPLICATION,77622.65,0,0,0,25615.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,422,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITHOUT COMPLICATION/COMORBITY,29122.1,0,0,0,9610.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH COMORBITY,164496.12,15468.3,15468.3,15468.3,54283.72,,,,,,,,,,,,,,,,,,,,,,,15468.3,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH COMPLICATION,58079.24,0,0,0,19166.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,425,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITHOUT COMPLICATION/COMORBITY,45324.89,0,0,0,14957.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,432,CIRRHOSIS & ALCOHOLIC HEPATITIS WITH COMORBITY,81902.42,20333.71,13503.2,16435.45,27027.8,,,,,,,,,,,,,,,,,,,,,,,15469.43,,,,,13503.2,,,20333.71,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,433,CIRRHOSIS & ALCOHOLIC HEPATITIS WITH COMPLICATION,43865.45,10287.55,2408.69,6148.03,14475.6,,,,,,,,,,,,,,,,,,,,,,,4067.84,,,,,2408.69,,7828.03,,,,Inpatient,,,,,,10287.55,,,,,,
15,2,Loyola University Medical Center,434,CIRRHOSIS & ALCOHOLIC HEPATITIS WITHOUT COMPLICATION/COMORBITY,29890.41,0,0,0,9863.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH COMORBITY,56655.8,15183.4,4100.78,10502.08,18696.41,,,,,,,,,,,,,,,,,,,,,,,12222.05,,,,,4100.78,,,,,,Inpatient,,,,,,15183.4,,,,,,
15,2,Loyola University Medical Center,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH COMPLICATION,52128.88,8689.8,8689.8,8689.8,17202.53,,,,,,,,,,,,,,,,,,,,,,,8689.8,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,437,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITHOUT COMPLICATION/COMORBITY,24517.98,0,0,0,8090.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH COMORBITY,104915.93,0,0,0,34622.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH COMPLICATION,48359.89,7139.08,5957.12,6562.1,15958.76,,,,,,,,,,,,,,,,,,,,,,,7139.08,,,,,,5957.12,,,,,Inpatient,,,,,,6590.09,,,,,,
15,2,Loyola University Medical Center,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT COMPLICATION/COMORBITY,174277.99,0,0,0,57511.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,441,"DISORDERS OF LIVER EXCEPT MALIG, CIRR, ALC HEPA WITH COMORBITY",84577.65,22530.81,9224.84,16480.88,27910.62,,,,,,,,,,,,,,,,,,,,,,,18711.83,,,,,9224.84,,,22530.81,,,Inpatient,,,,,,15456.02,,,,,,
15,2,Loyola University Medical Center,442,"DISORDERS OF LIVER EXCEPT MALIG, CIRR, ALC HEPA WITH COMPLICATION",49647.68,8037.73,2175.04,5686.44,16383.73,,,,,,,,,,,,,,,,,,,,,,,6846.54,,,,,2175.04,,,,,,Inpatient,,,,,,8037.73,,,,,,
15,2,Loyola University Medical Center,443,"DISORDERS OF LIVER EXCEPT MALIG, CIRR, ALC HEPA WITHOUT COMPLICATION/COMORBITY",48574.15,10694.1,10694.1,10694.1,16029.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,10694.1,,,,,,
15,2,Loyola University Medical Center,444,DISORDERS OF THE BILIARY TRACT WITH COMORBITY,72127.52,16420.84,9580.93,13000.89,23802.08,,,,,,,,,,,,,,,,,,,,,,,9580.93,,,,,16420.84,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,445,DISORDERS OF THE BILIARY TRACT WITH COMPLICATION,53531.29,8907.61,8907.61,8907.61,17665.33,,,,,,,,,,,,,,,,,,,,,,,8907.61,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,446,DISORDERS OF THE BILIARY TRACT WITHOUT COMPLICATION/COMORBITY,47142.29,0,0,0,15556.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,453,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION WITH COMORBITY,398072.67,0,0,0,131363.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,454,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION WITH COMPLICATION,181670.66,43583.87,22541.71,33062.79,59951.32,,,,,,,,,,,,,,,,,,,,,,,22541.71,,,,,,,,,,,Inpatient,,,,,,43583.87,,,,,,
15,2,Loyola University Medical Center,455,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION WITHOUT COMPLICATION/COMORBITY,99375.7,0,0,0,32793.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,456,SPINAL FUS EXC CERV WITH SPINAL CURV/MALIG/INFEC OR EXT FUS WITH COMORBITY,325179.33,97443.22,64422.94,80933.08,107309.18,,,,,,,,,,,,,,,,,,,,,,,64422.94,,,,,97443.22,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,457,SPINAL FUS EXC CERV WITH SPINAL CURV/MALIG/INFEC OR EXT FUS WITH COMPLICATION,241687.67,66357.99,66357.99,66357.99,79756.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66357.99,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,459,SPINAL FUSION EXCEPT CERVICAL WITH COMORBITY,206898.56,75878.7,75878.7,75878.7,68276.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75878.7,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,460,SPINAL FUSION EXCEPT CERVICAL WITHOUT COMORBITY,118874.24,77679.39,9192.95,35897.43,39228.5,,,,,,,,,,,,,,,,,,,,,,,14969.59,,,,,9192.95,,,41747.79,,,Inpatient,,,,,,77679.39,,,,,,
15,2,Loyola University Medical Center,461,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY WITH COMORBITY,63727.39,0,0,0,21030.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,462,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY WITHOUT COMORBITY,71641.5,0,0,0,23641.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,463,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS WITH COMORBITY",174192.63,56970.35,56970.35,56970.35,57483.57,,,,,,,,,,,,,,,,,,,,,,,56970.35,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,464,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS WITH COMPLICATION",129458.91,26245.9,1207.71,18058.69,42721.44,,,,,,,,,,,,,,,,,,,,,,,1207.71,,,,,26245.9,,,,,,Inpatient,,,,,,21760.25,,,,23020.89,,
15,2,Loyola University Medical Center,465,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS WITHOUT COMPLICATION/COMORBITY",57270.25,0,0,0,18899.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,466,REVISION OF HIP OR KNEE REPLACEMENT WITH COMORBITY,104620.7,1596.8,1596.8,1596.8,34524.83,,,,,,,,,,,,,,,,,,,,,,,1596.8,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,467,REVISION OF HIP OR KNEE REPLACEMENT WITH COMPLICATION,98442.87,26458.44,20833.29,23709.7,32486.15,,,,,,23837.36,,,,,,,,,,,,,,,,,20833.29,,,,,,,,,,,Inpatient,,,,,,26458.44,,,,,,
15,2,Loyola University Medical Center,468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT COMPLICATION/COMORBITY,88456.35,12500.29,12500.29,12500.29,29190.6,,,,,,,,,,,,,,,,,,,,,,,12500.29,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH COMORBITY OR TOTAL ANKLE REPLACEMENT,59180.25,0,0,0,19529.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT COMORBITY,60426.23,16236.04,14315.79,15275.92,19940.66,,,,,,,,,,,,,,,,,,,,,,,14315.79,,,,,16236.04,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,471,CERVICAL SPINAL FUSION WITH COMORBITY,189516.1,43612.92,43612.92,43612.92,62540.31,,,,,,,,,,,,,,,,,,,,,,,43612.92,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,472,CERVICAL SPINAL FUSION WITH COMPLICATION,104452.39,31983.77,23250.89,27019.55,34469.29,,,,,,,,,,,,,,,,,,,,,,,23250.89,,,,,29556.2,,,31983.77,,,Inpatient,,,,,,,,,,23287.33,,
15,2,Loyola University Medical Center,473,CERVICAL SPINAL FUSION WITHOUT COMPLICATION/COMORBITY,93939.51,48769.52,18658.54,33714.03,31000.04,,,,,,,,,,,,,,,,,,,,,,,18658.54,,,,,,,,,,,Inpatient,,,,,,48769.52,,,,,,
15,2,Loyola University Medical Center,474,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS WITH COMORBITY,148842.36,0,0,0,49117.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,475,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS WITH COMPLICATION,83641.38,16346.23,16346.23,16346.23,27601.66,,,,,,,,,,,,,,,,,,,,,,,16346.23,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,476,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS WITHOUT COMPLICATION/COMORBITY,34518.45,0,0,0,11391.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,477,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITH COMORBITY,72334.08,0,0,0,23870.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,478,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITH COMPLICATION,94977.98,0,0,0,31342.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,480,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH COMORBITY,136854.23,31070.81,24823.91,27460.3,45161.9,,,,,,,,,,,,,,,,,,,,,,,26486.17,,,,,31070.81,,,,,,Inpatient,,,,,,24823.91,,,,,,
15,2,Loyola University Medical Center,481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH COMPLICATION,90388.85,14982.15,661.58,10144.33,29828.32,,,,,,,,,,,,,,,,,,,,,,,661.58,,,,,14982.15,14789.25,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,482,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT COMPLICATION/COMORBITY,61823.16,3673.99,3673.99,3673.99,20401.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,3673.99,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,483,MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,71462.96,23207.59,6340.19,14773.89,23582.78,,,,,,,,,,,,,,,,,,,,,,,6340.19,,,,,23207.59,,,,,,Inpatient,,,,,,,,,,,,
15,2,Loyola University Medical Center,485,KNEE PROCEDURES WITH PDX OF INFECTION WITH COMORBITY,162352.98,41072.67,25078.47,33075.57,53576.48,,,,,,,,,,,,,,,,,,,,,,,25078.47,,,,,,,,41072.67,,,Inpatient,,,,,,,,,,,,
